Gene	1. Germline Cluster 1
Arp3	0.483870967741935
msk	0.629032258064516
ldbr	0.0645161290322581
CG7550	0.112903225806452
mRpL36	0.661290322580645
Uba2	1.32258064516129
CdsA	0.0967741935483871
CG7504	0.193548387096774
mus301	0.0645161290322581
CG42445	0.0483870967741935
CG43886	0.129032258064516
RecQ4	0.129032258064516
Nmt	0.145161290322581
ERR	0.112903225806452
Atg18a	0.258064516129032
MED24	0.032258064516129
UbcE2M	0.403225806451613
CG8005	0.0806451612903226
cert	0.129032258064516
Rab19	0.225806451612903
CG7197	0.225806451612903
CG13671	0.0483870967741935
CG7194	0.290322580645161
Sbp2	0.0645161290322581
BI-1	0.532258064516129
CG7185	0.532258064516129
Pex2	0.0645161290322581
CG7083	0.0806451612903226
CG7182	0.387096774193548
GAPcenA	0.0483870967741935
Idh	0.758064516129032
CG7120	0.0806451612903226
CG13667	0.0161290322580645
Oseg1	0.0161290322580645
Exo70	0.0483870967741935
mtrm	0.145161290322581
CG32354	0.0967741935483871
Cbl	0.129032258064516
Unr	1.58064516129032
CG6983	0.193548387096774
Gug	0.596774193548387
CG43163	0.0161290322580645
ZC3H3	0.0645161290322581
CG6745	0.0161290322580645
CG6765	0.0483870967741935
CG6683	0.0645161290322581
GstO3	0.290322580645161
GstO2	0.483870967741935
GstO1	0.209677419354839
foi	0.145161290322581
ergic53	0.451612903225806
rhea	0.193548387096774
CG6638	0.112903225806452
CG43078	0.032258064516129
Nelf-E	0.290322580645161
RpL14	69.758064516129
CG5989	0.338709677419355
GAPsec	0.0806451612903226
Cdc6	0.193548387096774
h	0.580645161290323
SrpRbeta	0.354838709677419
CG32022	0.290322580645161
CG6511	0.0806451612903226
CG43965	0.0161290322580645
Cp18	1.45161290322581
Cp15	26.0645161290323
Cp19	2.62903225806452
Cp16	1.04838709677419
Prm	0.0161290322580645
Fhos	0.032258064516129
dally	0.338709677419355
Mcm7	0.32258064516129
mfr	0.0161290322580645
Tsp66E	0.0161290322580645
CG43783	0.032258064516129
orb2	0.0483870967741935
GNBP3	0.0161290322580645
mRpL12	1.06451612903226
CG5021	0.596774193548387
pix	1.98387096774194
Srp68	0.112903225806452
Galk	0.0806451612903226
CG5068	0.0967741935483871
CG5280	0.0161290322580645
smg	0.0967741935483871
CG5087	0.0161290322580645
CG5194	0.274193548387097
Argk	0.483870967741935
CG4911	0.112903225806452
bol	0.193548387096774
Dhpr	0.258064516129032
Use1	0.0483870967741935
Slc45-1	0.0161290322580645
CG4476	0.032258064516129
PGRP-LC	0.032258064516129
PGRP-LF	0.0645161290322581
UGP	0.145161290322581
CG32039	0.225806451612903
Pdxk	0.0645161290322581
Klp67A	0.0645161290322581
CG4447	0.0806451612903226
CG4452	0.370967741935484
Hsp67Bc	0.0645161290322581
Hsp26	3.91935483870968
Hsp67Ba	0.0161290322580645
Hsp23	6.46774193548387
Hsp27	2.91935483870968
CG4080	0.258064516129032
Cpr67B	0.0161290322580645
CG4022	0.209677419354839
CG3689	0.483870967741935
CG3967	0.112903225806452
CG3982	0.0161290322580645
aay	0.564516129032258
Shc	0.0967741935483871
RpS17	37.9516129032258
MTF-1	0.112903225806452
CG42526	0.0161290322580645
Bet3	0.112903225806452
Nf-YA	0.0483870967741935
CG33926	0.0645161290322581
CG3529	0.145161290322581
CG3448	0.145161290322581
ghi	0.532258064516129
phol	0.17741935483871
CG3552	0.161290322580645
CG3437	0.032258064516129
CG3434	0.129032258064516
Uch-L5	0.483870967741935
Jarid2	0.548387096774194
pall	0.274193548387097
CG32036	0.0161290322580645
path	1.7741935483871
CG3408	0.32258064516129
RpS9	62.4838709677419
CG42673	0.0483870967741935
LanB2	0.274193548387097
CG3335	0.274193548387097
CG8336	0.145161290322581
fry	0.0645161290322581
CG16717	0.0483870967741935
CG6767	2.03225806451613
Ubc4	0.532258064516129
CG16711	0.112903225806452
SH3PX1	0.129032258064516
vsg	0.564516129032258
CG18178	0.338709677419355
CG14174	0.0806451612903226
nbs	0.0483870967741935
defl	0.0967741935483871
Naa60	0.129032258064516
ATPsynB	4.24193548387097
CG42268	0.0967741935483871
CG8177	0.403225806451613
I-2	0.274193548387097
Cdk8	0.0806451612903226
RasGAP1	0.258064516129032
CG10809	0.145161290322581
iPLA2-VIA	0.0967741935483871
CG8108	0.806451612903226
Taf2	0.129032258064516
CalpB	0.032258064516129
CG6707	0.145161290322581
nudE	0.258064516129032
CG6685	0.129032258064516
Dronc	0.0161290322580645
CG6674	0.112903225806452
dpr6	0.032258064516129
CG6628	0.129032258064516
scramb1	0.290322580645161
Gem3	0.032258064516129
hay	0.032258064516129
CG34001	0.161290322580645
E(z)	0.17741935483871
CG8009	0.258064516129032
CG18628	0.0483870967741935
CG32066	0.274193548387097
CG8003	0.225806451612903
simj	0.129032258064516
CG11811	0.306451612903226
CG33493	0.032258064516129
ND-13B	0.870967741935484
tna	0.338709677419355
CG6418	0.193548387096774
Blos4	0.112903225806452
CG7949	0.145161290322581
CG6404	0.129032258064516
Aps	0.919354838709677
klu	0.306451612903226
CG43693	0.419354838709677
CG7888	0.032258064516129
CG6321	0.032258064516129
Blos2	0.0161290322580645
CG32069	0.145161290322581
CG32075	0.129032258064516
CG6310	0.693548387096774
Mocs1	0.0806451612903226
CG7839	0.274193548387097
JIL-1	0.854838709677419
APP-BP1	0.258064516129032
CG34012	0.0161290322580645
CG7638	0.112903225806452
mRpL2	0.661290322580645
Ufd1-like	0.241935483870968
Alg10	0.209677419354839
wls	0.032258064516129
CG7616	0.112903225806452
GlcAT-P	0.161290322580645
Plod	0.838709677419355
Ube3a	0.112903225806452
CG7600	0.0483870967741935
CG42671	0.17741935483871
scyl	0.419354838709677
CG6175	0.338709677419355
CG6163	0.0483870967741935
chrb	0.483870967741935
Sgs8	0.0483870967741935
Mob2	0.241935483870968
CG7394	0.370967741935484
CG33267	0.0161290322580645
rt	0.129032258064516
CG6091	0.129032258064516
CG6084	0.741935483870968
PCID2	0.0967741935483871
CG18815	0.67741935483871
CG32091	0.0483870967741935
RIOK1	0.161290322580645
CG7339	0.209677419354839
TfIIEalpha	0.258064516129032
CG14135	0.032258064516129
CG11652	0.032258064516129
CG11658	0.0806451612903226
crim	0.129032258064516
Bmcp	0.17741935483871
Pi3K68D	0.129032258064516
CG5964	0.0161290322580645
CG10907	0.0967741935483871
Klp68D	0.0161290322580645
CG42255	0.0161290322580645
CG14130	0.0483870967741935
CG5946	0.709677419354839
CG11597	0.0161290322580645
RpL10Ab	56.3709677419355
CG32095	0.032258064516129
CycA	0.370967741935484
CG7264	0.0161290322580645
CG43064	0.0161290322580645
viaf	0.32258064516129
Grip163	0.0806451612903226
Pop2	0.354838709677419
CG6928	0.032258064516129
rols	0.0483870967741935
ssp	0.193548387096774
CG11560	0.0967741935483871
yps	1.2258064516129
CG11534	0.0483870967741935
CG5645	0.0645161290322581
Atg12	0.241935483870968
ND-SGDH	1.96774193548387
RhoGAP68F	0.0483870967741935
CG5642	1.30645161290323
Nrx-IV	0.258064516129032
CAH2	0.032258064516129
thoc6	0.225806451612903
Adk1	0.0967741935483871
CG5626	0.0645161290322581
app	0.0645161290322581
CG32100	0.032258064516129
Pbgs	0.0483870967741935
CG4300	0.0483870967741935
CG10426	0.0161290322580645
CG10418	0.290322580645161
CG32104	0.0483870967741935
CG32103	0.370967741935484
ArfGAP1	0.370967741935484
CG10616	0.0483870967741935
CG10660	0.0161290322580645
CG10638	0.725806451612903
CG10681	0.0645161290322581
CG10646	0.032258064516129
vih	0.32258064516129
sti	0.225806451612903
tral	1.2258064516129
Gcn5	0.161290322580645
ver	0.145161290322581
nst	0.17741935483871
Tsf2	0.0483870967741935
CG34242	0.0483870967741935
CG10688	0.193548387096774
CG4069	0.17741935483871
sowah	0.032258064516129
mirr	0.0645161290322581
SmD1	1.48387096774194
Ptp69D	0.0645161290322581
CG32112	0.0483870967741935
CG32109	0.274193548387097
Klc	0.145161290322581
CG10984	0.145161290322581
CG10973	0.145161290322581
CG32113	0.0645161290322581
Hip1	0.0161290322580645
Atg1	0.145161290322581
CG42709	0.209677419354839
Sap130	0.0806451612903226
CG10754	0.17741935483871
CG10960	0.145161290322581
CG10948	0.0161290322580645
Wbp2	0.258064516129032
Ent3	0.0161290322580645
CG14118	0.0161290322580645
CG11263	0.0161290322580645
CG14117	0.0806451612903226
CG11261	0.032258064516129
MICAL-like	0.161290322580645
CG11267	4.5
mRpL20	0.274193548387097
ste14	0.0806451612903226
AdenoK	0.274193548387097
RpS12	49.3387096774194
SRm160	0.193548387096774
RpS4	51.2096774193548
Syx13	0.290322580645161
CG11279	0.338709677419355
trn	0.161290322580645
caps	0.0967741935483871
Nplp2	0.129032258064516
CG10171	0.145161290322581
Poc1	0.209677419354839
CG10222	0.0806451612903226
flr	0.258064516129032
cmb	0.032258064516129
CG10133	0.17741935483871
CG10738	0.0161290322580645
stv	0.32258064516129
Abp1	0.032258064516129
Tgi	0.0645161290322581
Spt20	0.0483870967741935
Vps36	0.161290322580645
CG10743	0.112903225806452
dysc	0.032258064516129
CG13737	0.032258064516129
Rgl	0.0806451612903226
CG8833	0.032258064516129
CG32137	0.0483870967741935
Meics	0.0161290322580645
Nxf3	0.193548387096774
26-29-p	0.935483870967742
CG17361	0.112903225806452
CG17359	0.0967741935483871
Nprl3	0.0967741935483871
upSET	0.564516129032258
endos	1.24193548387097
CG6650	0.0967741935483871
Hsc70Cb	0.854838709677419
CG6833	0.225806451612903
CG13484	0.225806451612903
Pex1	0.0161290322580645
nuf	0.0967741935483871
CG34244	0.0161290322580645
fz	0.0967741935483871
stwl	0.209677419354839
CG3919	0.032258064516129
bbg	0.306451612903226
Gbs-70E	0.0483870967741935
CG34039	0.0806451612903226
shd	0.0161290322580645
CG9628	0.0645161290322581
RecQ5	0.032258064516129
dlp	0.0645161290322581
CG4914	0.0161290322580645
CG5048	0.0161290322580645
Trl	0.112903225806452
CG9384	0.145161290322581
mop	0.0806451612903226
bmm	0.306451612903226
Tdrd3	0.145161290322581
CG9425	0.693548387096774
NHP2	1.88709677419355
gnu	0.241935483870968
Tom	0.17741935483871
CG5114	0.193548387096774
mnd	0.0483870967741935
mRpL39	0.5
Prosbeta2	1.46774193548387
CG6945	0.0645161290322581
CTPsyn	0.258064516129032
Cep135	0.129032258064516
CG12316	0.112903225806452
Pdi	1.74193548387097
CG32147	0.0806451612903226
Pex3	0.0483870967741935
Msh6	0.0645161290322581
Prp31	0.32258064516129
CG7011	0.145161290322581
CG6878	0.790322580645161
Tollo	0.161290322580645
CG7255	0.0645161290322581
CG12355	0.0483870967741935
CG7275	0.241935483870968
CG7272	0.161290322580645
CG7857	0.145161290322581
CG7841	0.0967741935483871
gdl	0.0483870967741935
Eip71CD	0.209677419354839
CG7945	0.17741935483871
CrebA	0.145161290322581
AGO2	0.548387096774194
CG7739	0.0806451612903226
CG7427	0.419354838709677
dop	0.0483870967741935
CG16979	0.0967741935483871
mrn	0.306451612903226
CG12301	0.274193548387097
CG12304	0.290322580645161
CG7656	0.387096774193548
RhoGAP71E	0.645161290322581
CG7650	0.0645161290322581
CG7372	0.419354838709677
comm2	0.0645161290322581
comm	0.032258064516129
fwe	0.338709677419355
DCP2	0.306451612903226
dbo	0.0161290322580645
CG12713	0.0967741935483871
CG18081	0.661290322580645
CG15715	0.741935483870968
sff	0.112903225806452
Pka-C3	0.0161290322580645
GXIVsPLA2	0.129032258064516
elgi	0.274193548387097
CG17032	0.0483870967741935
l(3)72Ab	0.225806451612903
CG10516	0.161290322580645
brm	0.112903225806452
CG17029	0.032258064516129
CG17027	0.0161290322580645
Arl1	0.451612903225806
Hip14	0.0806451612903226
CG5830	0.17741935483871
mRpS31	0.516129032258065
mib1	0.112903225806452
Notum	0.032258064516129
Diap1	0.290322580645161
Mbs	0.17741935483871
CG5235	0.0645161290322581
ClC-c	0.0806451612903226
CG5414	0.0483870967741935
IntS9	0.032258064516129
CG43295	0.0161290322580645
Zn72D	0.112903225806452
Taf4	0.290322580645161
CG12272	0.0645161290322581
Pgm	0.387096774193548
SsRbeta	0.451612903225806
Trs20	0.258064516129032
elg1	0.112903225806452
CG5151	0.258064516129032
CG13073	0.0161290322580645
l(3)72Dn	0.0806451612903226
CG5027	0.0483870967741935
PDCD-5	0.725806451612903
MED10	0.564516129032258
Hsc20	0.0645161290322581
l(3)72Dr	0.0161290322580645
mRpS34	0.564516129032258
CG4925	0.032258064516129
Cpr72Ec	0.032258064516129
CG4842	0.0967741935483871
roq	0.0645161290322581
CG4753	0.225806451612903
CG4729	0.338709677419355
RAF2	0.112903225806452
fax	1.33870967741935
TMS1	0.17741935483871
CG4573	0.0161290322580645
CG33158	0.0483870967741935
dsx-c73A	0.112903225806452
aos	0.0161290322580645
CG13033	0.0161290322580645
Mipp1	0.387096774193548
mbf1	0.564516129032258
nxf2	0.0645161290322581
Smn	0.741935483870968
Rpn12	0.596774193548387
UQCR-C2	2.19354838709677
Syx8	0.225806451612903
CG32163	0.193548387096774
l(3)73Ah	0.274193548387097
tra	0.0806451612903226
spd-2	0.129032258064516
CG32165	0.193548387096774
Prosbeta6	1.35483870967742
Su(P)	0.241935483870968
CG4101	0.338709677419355
Mo25	0.193548387096774
Abl	0.290322580645161
Baldspot	0.306451612903226
zetaCOP	0.67741935483871
Dbp73D	0.145161290322581
Nrt	0.112903225806452
CG13025	0.0806451612903226
CG9705	0.516129032258065
CG9706	0.0806451612903226
CG9674	0.193548387096774
nudC	0.645161290322581
TSG101	0.0967741935483871
CG9669	0.580645161290323
CG9715	0.290322580645161
sina	0.370967741935484
CG13029	0.0967741935483871
CG9951	0.145161290322581
Lmpt	0.258064516129032
Nc73EF	0.129032258064516
Exn	0.032258064516129
CG3764	0.0161290322580645
CG6664	0.225806451612903
CG7728	0.290322580645161
Fit2	0.032258064516129
CG7730	0.032258064516129
Ilp8	0.32258064516129
beg	0.241935483870968
scaf6	0.161290322580645
Papst2	0.0967741935483871
CG14057	0.516129032258065
TpnC73F	0.161290322580645
rogdi	0.0806451612903226
CG7724	0.032258064516129
Rbp6	0.0161290322580645
CG6512	0.161290322580645
CG6479	0.0483870967741935
CG7692	0.0483870967741935
Cad74A	0.0483870967741935
blot	0.0645161290322581
noe	0.0967741935483871
Sec3	0.0645161290322581
CG7630	3.20967741935484
CG33051	0.274193548387097
CG33052	0.0967741935483871
CG32176	0.129032258064516
CG7603	0.709677419354839
UQCR-Q	3.09677419354839
CG34250	0.241935483870968
qjt	0.0161290322580645
Oatp74D	0.0806451612903226
U4-U6-60K	0.145161290322581
CG7564	0.145161290322581
Edc3	0.338709677419355
Nedd4	0.17741935483871
CycT	0.419354838709677
Eip74EF	0.0645161290322581
Vps60	0.467741935483871
Pep	1.87096774193548
Ndfip	0.0806451612903226
Krn	0.193548387096774
CG7484	0.548387096774194
Crtc	0.338709677419355
Adgf-A	0.032258064516129
NUCB1	0.887096774193548
CG5589	0.241935483870968
CG5577	0.0161290322580645
CG5567	0.0806451612903226
MED19	0.306451612903226
CG7430	0.516129032258065
CG5535	0.112903225806452
CG7402	0.0161290322580645
Tsp74F	0.451612903225806
Prestin	0.0483870967741935
CG14353	0.032258064516129
CG5290	0.0483870967741935
Eip75B	1.35483870967742
CG13698	0.403225806451613
mRpS26	0.758064516129032
CG5147	0.32258064516129
mus304	0.0161290322580645
CG32195	0.032258064516129
CG7341	0.0161290322580645
hid	0.451612903225806
rpr	0.032258064516129
CG32196	0.225806451612903
not	0.112903225806452
bora	0.112903225806452
MYPT-75D	0.258064516129032
CG42495	0.209677419354839
Capr	0.516129032258065
GNBP2	0.032258064516129
GNBP1	0.032258064516129
Sgf11	0.129032258064516
CG32202	0.112903225806452
Chmp1	0.790322580645161
MED11	0.419354838709677
Nufip	0.0645161290322581
Atg3	0.290322580645161
ftz-f1	0.225806451612903
CG14073	0.032258064516129
HipHop	0.629032258064516
Cat	0.258064516129032
Indy	0.290322580645161
CG14074	0.0483870967741935
Dysb	0.0806451612903226
Rad9	0.0483870967741935
Blos3	0.354838709677419
Ugt	0.0806451612903226
CG3961	0.032258064516129
CG3902	0.629032258064516
RpL26	52.4032258064516
arx	0.225806451612903
CG6843	0.17741935483871
CSN1b	0.129032258064516
CG6841	0.145161290322581
CG34256	0.0161290322580645
CG18135	0.112903225806452
CG3808	0.0161290322580645
nkd	0.0483870967741935
CG3797	0.0806451612903226
Mkp3	1.19354838709677
MESR6	0.0806451612903226
CG10424	0.290322580645161
Gem2	0.129032258064516
fz2	0.274193548387097
mRpL21	0.661290322580645
rept	0.451612903225806
nes	0.145161290322581
Bet1	0.161290322580645
Max	0.274193548387097
CG9629	0.0161290322580645
fal	0.274193548387097
pip	0.0161290322580645
Chd3	0.112903225806452
CG9279	0.0161290322580645
CG9300	0.17741935483871
Shal	0.0161290322580645
CG9231	0.129032258064516
CG9330	0.370967741935484
CG14100	0.145161290322581
ash1	0.0967741935483871
Taf6	0.274193548387097
Lon	0.145161290322581
CG9376	0.0967741935483871
l(3)76BDm	0.0645161290322581
asf1	0.435483870967742
wnd	0.145161290322581
CG8786	0.112903225806452
Oat	2.2741935483871
CG8765	0.0645161290322581
CG14102	0.032258064516129
Ir76a	0.161290322580645
CG14103	0.0806451612903226
CG15881	0.983870967741935
CG34116	0.112903225806452
CG14104	0.193548387096774
Kap-alpha1	0.0967741935483871
Cyp305a1	0.0806451612903226
cyc	0.241935483870968
Fibp	0.0967741935483871
Deaf1	0.17741935483871
trc	0.161290322580645
CG32221	0.032258064516129
kto	0.129032258064516
Papss	0.0483870967741935
Rab8	0.258064516129032
Mi-2	0.951612903225806
Su(Tpl)	0.596774193548387
Prp3	0.225806451612903
Mtr3	0.0483870967741935
Rpn1	0.483870967741935
Su(z)12	0.129032258064516
Grasp65	0.193548387096774
CG8004	0.161290322580645
RhoGDI	0.82258064516129
Ac76E	0.0161290322580645
CG14182	0.032258064516129
Nca	0.258064516129032
CG7646	0.0645161290322581
CG7433	0.0483870967741935
Tom20	1.80645161290323
CG7668	0.338709677419355
kug	0.0967741935483871
CG14183	0.0161290322580645
CG14184	0.32258064516129
CG14186	0.0161290322580645
CG14187	0.306451612903226
CG7328	0.032258064516129
CG42674	0.32258064516129
Su(var)3-3	0.032258064516129
CG17233	0.370967741935484
Clc	0.693548387096774
CG6951	0.0483870967741935
FRG1	0.0483870967741935
Pex23	0.0645161290322581
CG6597	0.209677419354839
polo	0.338709677419355
alphaSnap	0.354838709677419
Spn77Bc	0.0161290322580645
Rbbp5	0.0806451612903226
eRF1	0.548387096774194
kin17	0.17741935483871
CG5665	0.0161290322580645
Ide	0.17741935483871
RhoBTB	0.0645161290322581
CG5498	0.209677419354839
fbl	0.17741935483871
CG33969	0.129032258064516
trbl	0.0806451612903226
CG5274	0.032258064516129
CG5262	0.0483870967741935
Las	0.0483870967741935
Psn	0.258064516129032
mRpL15	0.387096774193548
CG5872	0.0483870967741935
CG5199	0.129032258064516
CG32428	1.03225806451613
CG5969	0.338709677419355
isoQC	0.0645161290322581
ZnT77C	0.0161290322580645
ND-39	1.09677419354839
CG32425	0.67741935483871
CG5059	0.67741935483871
mTerf3	0.0967741935483871
CG5104	0.129032258064516
CG4825	0.129032258064516
CG4858	0.338709677419355
Rcd2	0.0806451612903226
CG13252	0.225806451612903
CG4074	0.0483870967741935
CG4186	0.0483870967741935
CG4042	0.225806451612903
Pitslre	0.32258064516129
Pex16	0.193548387096774
Pex14	0.5
CG11399	0.0645161290322581
CG11396	0.0483870967741935
Six4	0.903225806451613
CG4365	0.629032258064516
Spc105R	0.0483870967741935
CG3634	0.0161290322580645
HIPP1	0.209677419354839
CG3618	0.032258064516129
Pka-R1	0.17741935483871
CG3288	0.0161290322580645
CSN3	0.225806451612903
CG11456	0.0645161290322581
fng	0.0645161290322581
CG12984	0.112903225806452
skd	0.419354838709677
CG10585	0.112903225806452
CG10584	0.032258064516129
Sin	0.17741935483871
CG10581	0.0161290322580645
siz	0.0806451612903226
ko	0.032258064516129
CG10566	0.0161290322580645
CG10565	0.887096774193548
Ac78C	0.032258064516129
chb	0.145161290322581
AsnS	0.0161290322580645
CG42337	0.0161290322580645
park	0.0645161290322581
CG34261	0.225806451612903
CG33054	0.0483870967741935
CG33056	0.0483870967741935
CG10512	0.161290322580645
CG10508	0.0161290322580645
CG12975	0.145161290322581
Ilk	0.225806451612903
CG9391	0.161290322580645
ppl	0.419354838709677
CG12974	0.0161290322580645
pzg	0.516129032258065
CG11309	0.0967741935483871
CG7632	0.0483870967741935
Pc	0.032258064516129
CG7338	0.17741935483871
CG7324	0.032258064516129
CG32436	0.032258064516129
ebd2	0.274193548387097
rgn	0.451612903225806
barc	0.241935483870968
Aef1	0.145161290322581
CG5664	0.0161290322580645
Syx7	0.161290322580645
CG7519	0.467741935483871
Hr78	0.0483870967741935
Glg1	0.193548387096774
M6	0.129032258064516
SAK	0.0483870967741935
Cdk12	0.612903225806452
CG7611	0.145161290322581
Mkrn1	0.274193548387097
Rpn10	0.645161290322581
COX8	2.37096774193548
VhaM9.7-b	1.5
Wnk	0.17741935483871
SMC5	0.17741935483871
CG32441	0.612903225806452
S1P	0.032258064516129
CG11307	0.145161290322581
CG7166	0.0161290322580645
CG11306	0.338709677419355
MED1	0.145161290322581
ORMDL	0.193548387096774
CG32444	0.032258064516129
Atox1	0.290322580645161
Cpr78E	0.0161290322580645
Als2	0.0645161290322581
CG11248	0.0161290322580645
CG11247	0.0806451612903226
Rpb8	0.5
CycH	0.161290322580645
CG7407	0.112903225806452
CG7414	1.70967741935484
CG32448	0.274193548387097
CG7148	0.0967741935483871
Nopp140	0.225806451612903
P5CDh1	0.225806451612903
mub	0.403225806451613
DNApol-eta	0.17741935483871
CG14562	0.0483870967741935
Oct-TyrR	0.0161290322580645
CG14561	0.241935483870968
CG7139	0.161290322580645
CG7133	0.129032258064516
CG7130	0.241935483870968
RpLP0	30.2096774193548
olf413	0.032258064516129
Ddx1	0.0967741935483871
CG11523	0.112903225806452
Csp	0.193548387096774
Hem	0.112903225806452
Ten-m	0.0161290322580645
laza	0.0645161290322581
ArfGAP3	0.241935483870968
CG32452	0.0161290322580645
mael	0.145161290322581
CG14450	0.0806451612903226
CG11367	0.0806451612903226
CG11241	0.0483870967741935
l(3)04053	0.0967741935483871
CG7369	0.112903225806452
SPoCk	0.129032258064516
jim	0.935483870967742
CG33169	0.209677419354839
CG33170	0.5
CG11137	0.5
Arf79F	1.33870967741935
CG11109	0.161290322580645
Chro	0.258064516129032
Ssl1	0.129032258064516
slif	0.0645161290322581
BoYb	0.032258064516129
Mes2	0.0967741935483871
nrm	0.0161290322580645
RpL10	66.1290322580645
CkIIalpha	1.17741935483871
CG33217	0.17741935483871
alpha-Cat	0.290322580645161
ND-MLRQ	1.48387096774194
AGO3	0.467741935483871
CG17454	0.451612903225806
CG17698	0.112903225806452
CG40470	0.0161290322580645
CG40045	2.48387096774194
nvd	0.193548387096774
mRpS5	0.225806451612903
CG40472	0.0483870967741935
ND-AGGG	0.209677419354839
Set1	0.0645161290322581
MED21	0.274193548387097
UQCR-11	1.32258064516129
CG17374	0.032258064516129
CG40178	0.0967741935483871
CG40160	0.129032258064516
CG40228	0.338709677419355
vtd	0.209677419354839
RpL15	57.7096774193548
Dbp80	0.193548387096774
CG17514	0.338709677419355
CG40498	0.0161290322580645
rl	0.645161290322581
CG40191	0.32258064516129
Yeti	1.69354838709677
l(2)41Ab	0.032258064516129
Maf1	0.306451612903226
CG17691	0.5
MFS17	0.145161290322581
CG41378	0.17741935483871
uex	0.629032258064516
Haspin	0.0806451612903226
CG17683	0.209677419354839
IntS3	0.0806451612903226
Gprk1	0.338709677419355
RpL38	24.241935483871
Stlk	0.225806451612903
p120ctn	0.483870967741935
CG17486	0.129032258064516
CG17883	0.354838709677419
Nipped-B	1.24193548387097
conu	0.17741935483871
CG12547	0.032258064516129
CG17528	0.161290322580645
CG14464	0.306451612903226
TpnC41C	0.0161290322580645
CG3107	0.112903225806452
gus	0.387096774193548
Atf6	0.129032258064516
Nipped-A	0.209677419354839
d4	0.532258064516129
sxc	0.241935483870968
CG10465	0.306451612903226
CG10395	0.17741935483871
CG10417	0.467741935483871
laccase2	0.0806451612903226
Fis1	1.16129032258065
CG17508	0.467741935483871
CG11665	0.193548387096774
CG1344	0.17741935483871
Not3	0.258064516129032
kune	0.112903225806452
scaf	0.0161290322580645
CG17337	0.451612903225806
vlc	0.225806451612903
ap	0.0161290322580645
l(2)09851	0.161290322580645
CG34200	0.661290322580645
CG7791	0.112903225806452
Gp210	0.241935483870968
ZnT41F	0.0161290322580645
CG7881	0.0161290322580645
BubR1	0.129032258064516
mle	0.0806451612903226
Src42A	0.258064516129032
Act42A	1.5
Pngl	0.145161290322581
Strica	0.0161290322580645
SCAP	0.290322580645161
Tbce	0.0483870967741935
CG7849	0.290322580645161
Ars2	0.596774193548387
EcR	0.209677419354839
Ptr	0.0161290322580645
l(2)k14710	0.112903225806452
bin3	0.225806451612903
Pld	0.0645161290322581
jing	0.161290322580645
Vha16-1	5.25806451612903
Trap1	0.129032258064516
Bap170	0.17741935483871
Debcl	0.145161290322581
Opbp	0.112903225806452
geminin	0.725806451612903
sced	0.0483870967741935
Dpit47	0.596774193548387
Adf1	0.225806451612903
CG15908	0.112903225806452
CG9410	0.129032258064516
Hsepi	0.032258064516129
PGAP3	0.0645161290322581
CG17266	0.338709677419355
CG9422	0.193548387096774
Mob4	0.32258064516129
Rab2	0.483870967741935
l(2)01289	0.0483870967741935
phtf	0.032258064516129
CG3267	0.112903225806452
Eb1	1.09677419354839
CG3420	0.354838709677419
CG9436	0.0967741935483871
SdhB	0.806451612903226
CG15237	0.241935483870968
ubl	0.338709677419355
koi	0.161290322580645
coro	0.225806451612903
Spn42Da	0.032258064516129
Spn42Dc	0.0161290322580645
Spn42Dd	0.0161290322580645
Spn42De	0.032258064516129
CG3358	0.258064516129032
mim	0.225806451612903
CheB42c	0.032258064516129
Cyp6u1	0.032258064516129
CG30157	0.032258064516129
vimar	0.0161290322580645
CG17002	0.258064516129032
Tsp42Ea	0.451612903225806
CG30159	0.193548387096774
Tsp42Ee	1.2741935483871
Tsp42Ef	0.129032258064516
Tsp42Eh	0.0161290322580645
CG33914	0.0161290322580645
Tsp42Ej	0.0483870967741935
Tsp42El	0.0645161290322581
lbm	0.032258064516129
pgant3	0.0161290322580645
esn	0.0161290322580645
Cyp9b2	0.0483870967741935
pk	0.0161290322580645
Ady43A	0.161290322580645
Gadd45	0.403225806451613
Br140	0.0483870967741935
Incenp	0.290322580645161
pwn	0.0161290322580645
cos	0.0483870967741935
Eaf	0.193548387096774
so	0.0161290322580645
CG11123	0.112903225806452
sPLA2	0.0161290322580645
CG11125	0.0967741935483871
Inos	0.241935483870968
CG11141	0.0967741935483871
CG11127	0.0967741935483871
p47	0.532258064516129
Aldh-III	0.0967741935483871
wech	0.483870967741935
Coop	0.0806451612903226
CG1620	0.516129032258065
dpa	0.370967741935484
didum	0.241935483870968
CG12736	0.241935483870968
az2	0.0161290322580645
CG1603	0.0483870967741935
CG1602	0.0645161290322581
CG2144	0.032258064516129
Orc1	0.0806451612903226
Drat	0.258064516129032
Cyt-b5	0.661290322580645
CG1598	0.338709677419355
Corin	0.0967741935483871
CG30499	0.290322580645161
boca	0.838709677419355
Vps13	0.112903225806452
CG1360	0.032258064516129
scra	0.209677419354839
CG1358	0.032258064516129
CG43340	0.112903225806452
CG17985	0.0806451612903226
Rpt1	0.596774193548387
CG30491	0.0645161290322581
CG30495	0.0161290322580645
CG2070	0.0161290322580645
CG2064	0.129032258064516
CG12042	0.032258064516129
mRpL52	0.580645161290323
CG12107	0.209677419354839
U2A	0.419354838709677
CG30493	0.17741935483871
CG30496	0.0161290322580645
CG34216	0.0161290322580645
